Id,SalePrice
2735,121260.12558489964
2736,136522.1500910877
2737,112920.57211083914
2738,132742.60404506998
2739,158962.37721182243
2740,136894.91657457317
2741,126611.80443385852
2742,155369.4825569454
2743,134896.09931847706
2744,161345.36519957235
2745,154235.46786694828
2746,124238.8154691809
2747,148481.07319678448
2748,123942.3597407016
2749,126454.54342698012
2750,126508.45232079133
2751,127677.93564882688
2752,237825.95908631594
2753,161772.55615997835
2754,226065.2014976345
2755,138063.22926247836
2756,96088.28620335452
2757,79658.2304389297
2758,91437.2352017044
2759,153297.41160010852
2760,114622.468092204
2761,130143.70358624047
2762,130812.95858308868
2763,224724.47613261253
2764,170956.8762551485
2765,315446.666466486
2766,118692.40680960522
2767,83706.57406054402
2768,108335.1793780063
2769,115905.1564256595
2770,163753.65471797195
2771,112244.24973816151
2772,97649.39538839035
2773,153768.78250647002
2774,132731.08917689708
2775,117437.68863233853
2776,142031.7117242592
2777,152965.86830950115
2778,134608.75263992127
2779,99208.75227566088
2780,105048.11826348139
2781,103345.38145153473
2782,96063.2381054579
2783,87587.23251028462
2784,118846.54726534717
2785,133538.93585356328
2786,76108.1685660613
2787,126856.54508850629
2788,74624.30657117096
2789,172232.23282744162
2790,96722.86171770659
2791,108028.35875537473
2792,65326.6752958997
2793,149307.51311588995
2794,90715.92169331059
2795,117850.01502316723
2796,95508.21936366762
2797,200201.31962800142
2798,118155.61751458184
2799,113154.39501664406
2800,77663.1484213352
2801,115678.80084059954
2802,127157.94763361462
2803,150690.85810498992
2804,137037.8585893877
2805,114097.04409530289
2806,86019.34049109876
2807,170041.71668257043
2808,145238.07086280364
2809,123119.22267678333
2810,128149.17567378684
2811,163548.5238877158
2812,171560.0609708059
2813,154291.90405527398
2814,151026.66227943287
2815,100309.63705670321
2816,227955.46757279392
2817,151158.7896523703
2818,130205.21072755678
2819,176654.12110550847
2820,128358.69494656353
2821,116081.29368789142
2822,201114.8412606944
2823,315099.0008661824
2824,155481.03434244826
2825,158778.98177998493
2826,132618.9168190595
2827,132909.40114119527
2828,214123.4431697274
2829,253792.98425993783
2830,220501.72942142998
2831,185717.2486433482
2832,228225.61372741082
2833,270108.6083659911
2834,206033.95684806476
2835,214642.40172322167
2836,188635.70458884983
2837,174037.48434566677
2838,147080.73022834308
2839,181756.07103329146
2840,200954.13186198144
2841,197309.6006248703
2842,231753.21804423037
2843,147983.6115189294
2844,179885.30004069928
2845,125473.82650224524
2846,203248.0644842696
2847,209095.7074934619
2848,228734.72276946192
2849,204104.86424733337
2850,297508.8164499441
2851,227911.63680705032
2852,237986.55579115922
2853,237099.35776201228
2854,146381.225715619
2855,209173.96446849703
2856,197291.38527553127
2857,192520.00874947725
2858,210416.60533806664
2859,120877.86847589849
2860,124387.25474383013
2861,127403.35046038975
2862,211276.30259935564
2863,131263.14055812426
2864,231448.48609940175
2865,146893.13659009247
2866,178332.63552573088
2867,97826.98044047503
2868,112979.68725599753
2869,107878.03325100333
2870,131043.97537670848
2871,93688.69761523142
2872,59353.77634081682
2873,102834.92760256708
2874,125187.88678491725
2875,118994.2986711142
2876,188869.15592742883
2877,126711.5308157734
2878,159185.73826253947
2879,122828.6638747626
2880,101743.51351380153
2881,133541.50826515324
2882,135146.8744110137
2883,167037.18037571956
2884,205172.10730237752
2885,159587.32143506157
2886,208420.37090447306
2887,116119.7564341942
2888,137172.85977131908
2889,71024.13730943961
2890,86797.70092281325
2891,131178.1788882718
2892,71701.73785898276
2893,94410.7891697713
2894,66977.74496932153
2895,270385.6564206302
2896,251765.7388295759
2897,198278.97597788426
2898,161279.61061615692
2899,214219.6336760564
2900,154309.17281468873
2901,196855.1837923235
2902,179116.57529526486
2903,324415.50873715343
2904,327414.81711237447
2905,78369.13240893288
2906,232643.0425902047
2907,120698.9128706042
2908,134430.2941306723
2909,155358.98735259415
2910,84212.1844822857
2911,91531.01328833024
2912,146799.4871899515
2913,95801.01446454253
2914,86281.55636547919
2915,94397.74088595521
2916,96193.489110694
2917,173188.08732744463
2918,109852.16561183256
2919,241577.2767854101
